episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
1446, 2095.268190652132, 1, 14.768541168989032, 193, 516640, 541640, 43.09962844848633, 363.15338134765625, 7.601000653299952e-09
1447, 1175.2648273706436, 1, 33.788675007002894, 391, 517031, 542031, 43.30950927734375, 364.4437255859375, 3.5703179838559817e-09
1448, -6169.4274179935455, 4, 80.33867591700982, 1035, 518066, 543066, 42.875221252441406, 363.529541015625, 1.8222231624854936e-09
1449, 602.0701294541359, 1, 41.836223286998575, 530, 518596, 543596, 43.17794418334961, 365.25213623046875, 3.5584924022122376e-09
1450, -3884.024260163307, 3, 31.586725482004113, 411, 519007, 544007, 42.781131744384766, 363.62017822265625, 4.586367131439729e-09
1451, 2341.855345696211, 1, 10.55225204701128, 136, 519143, 544143, 42.72392272949219, 365.5509033203125, 1.4375045258716187e-08
1452, -5135.535076916218, 3, 44.426246126997285, 568, 519711, 544711, 43.441139221191406, 364.0031433105469, 4.3045743745686095e-09
1453, 814.4411332905293, 1, 43.044713907991536, 559, 520270, 545270, 43.2615852355957, 364.36431884765625, 4.123424451418341e-09
1454, -2759.5275441110134, 4, 79.71308100600436, 1002, 521272, 546272, 43.023372650146484, 364.9924621582031, 1.881234422177374e-09
1455, 2347.782972216606, 1, 8.726150297006825, 109, 521381, 546381, 43.26502990722656, 365.17108154296875, 1.7302761221765924e-08
1456, 2250.4502210617065, 1, 9.355463808999048, 119, 521500, 546500, 43.526798248291016, 365.67486572265625, 1.173948246923064e-08
1457, 606.1088874936104, 1, 46.02717779899831, 576, 522076, 547076, 42.92303466796875, 364.77215576171875, 3.394107908307989e-09
1458, -3297.8579962849617, 4, 80.74869446700905, 1017, 523093, 548093, 42.68080520629883, 365.17987060546875, 1.8544748998746174e-09
1459, -892.1057378053665, 1, 65.878737912004, 812, 523905, 548905, 43.195621490478516, 365.3861083984375, 2.3226612970104505e-09
1460, 2154.2210687994957, 1, 14.164487653004471, 173, 524078, 549078, 42.66115188598633, 367.09857177734375, 1.3722540175466867e-08
1461, -2566.037094473839, 3, 9.932566861010855, 118, 524196, 549196, 41.675132751464844, 365.4425964355469, 1.2432145136329582e-08
1462, -925.5090455412865, 1, 78.34276042800047, 974, 525170, 550170, 42.87108612060547, 365.5809631347656, 1.8644678737256807e-09
1463, -107.457794547081, 1, 60.67258669900184, 759, 525929, 550929, 42.951969146728516, 366.3770446777344, 2.483526865641276e-09
1464, 1927.2325556874275, 1, 18.578664967004443, 236, 526165, 551165, 41.654685974121094, 366.1308898925781, 6.216134228822538e-09
1465, 1178.202524781227, 1, 24.59060397199937, 310, 526475, 551475, 41.71638488769531, 365.7742004394531, 6.30966350135784e-09
1466, 231.78645879030228, 1, 47.31860616199265, 596, 527071, 552071, 42.67721176147461, 366.6566162109375, 3.1644311630410834e-09
1467, 926.1635765433311, 1, 37.33961358999659, 463, 527534, 552534, 42.4308967590332, 366.4073486328125, 4.22461271149229e-09
1468, 1855.3975190520287, 1, 14.74227112501103, 188, 527722, 552722, 42.2067756652832, 365.81964111328125, 1.0404232369260267e-08
1469, 2136.220325231552, 1, 15.585225358998287, 176, 527898, 552898, 42.40693283081055, 366.0945129394531, 1.1113611848982559e-08
1470, 2322.8965064287186, 1, 9.712993227003608, 114, 528012, 553012, 42.43572998046875, 367.2491149902344, 2.1438545286001867e-08
1471, 798.3179658353329, 1, 47.85420599200006, 561, 528573, 553573, 43.00299835205078, 366.4241638183594, 3.484833517415638e-09
1472, -3753.5880061388016, 4, 80.51392709500215, 935, 529508, 554508, 42.5184211730957, 366.769775390625, 2.017113340291429e-09
1473, 2147.2125165462494, 1, 16.970117336997646, 195, 529703, 554703, 42.73209762573242, 367.27117919921875, 7.523116297446764e-09
1474, 179.0429702103138, 1, 74.29257104899443, 843, 530546, 555546, 42.80339050292969, 367.5569152832031, 1.6571748681357605e-09
1475, 1328.519650042057, 1, 34.84486384100455, 406, 530952, 555952, 42.62160873413086, 367.23175048828125, 2.4088796026307374e-09
1476, 1924.5749828219414, 1, 19.34798584500095, 229, 531181, 556181, 42.3589973449707, 366.7447814941406, 1.0672527137639481e-08
1477, 2013.7272119522095, 1, 16.354703175995382, 191, 531372, 556372, 42.12670135498047, 367.2521667480469, 9.86909367027083e-09
1478, 181.29352885484695, 1, 53.48063887799799, 653, 532025, 557025, 42.4704475402832, 366.73822021484375, 3.6370428492975456e-09
1479, -67.77059096097946, 1, 71.51838557200972, 865, 532890, 557890, 42.61232376098633, 367.2574768066406, 2.7445080350933735e-09
1480, 2007.4093926548958, 1, 25.16996993900102, 305, 533195, 558195, 42.45487976074219, 367.45733642578125, 4.80981352815374e-09
1481, -3842.1596685647964, 3, 31.439284851992852, 389, 533584, 558584, 43.04542922973633, 367.7281188964844, 4.848331550571943e-09
1482, -3452.8563709259033, 3, 16.80140348500572, 203, 533787, 558787, 42.53169250488281, 367.3460998535156, 6.881765585411065e-09
1483, -3072.613370537758, 3, 18.93410943399067, 230, 534017, 559017, 42.747642517089844, 367.8880920410156, 6.3782309829864815e-09
1484, -116.54839390516281, 1, 59.066287616995396, 723, 534740, 559740, 42.71892547607422, 368.1403503417969, 2.0290361356665154e-09
1485, 137.49446457624435, 1, 58.07405356700474, 706, 535446, 560446, 42.293941497802734, 368.254150390625, 2.671389480414286e-09
1486, 2012.2641080021858, 1, 14.33671935100574, 173, 535619, 560619, 41.61983108520508, 367.82293701171875, 1.1300613613788448e-08
1487, -3321.6359508633614, 3, 23.99132231999829, 291, 535910, 560910, 42.48577880859375, 368.77532958984375, 6.4811030005927345e-09
1488, -3673.963067173958, 4, 80.5168163269991, 969, 536879, 561879, 42.74714660644531, 368.7567443847656, 2.018586416239586e-09
1489, 1768.1405121684074, 1, 21.228776691001258, 264, 537143, 562143, 42.962440490722656, 367.5347595214844, 8.992422160438517e-09
1490, 2153.5040324926376, 1, 15.317698042999837, 186, 537329, 562329, 41.344608306884766, 368.5557861328125, 1.0139790178346697e-08
1491, 2043.4066984057426, 1, 23.790294062986504, 297, 537626, 562626, 42.5507926940918, 368.83807373046875, 6.585844058656331e-09
1492, 2156.2495905458927, 1, 17.549547535993042, 221, 537847, 562847, 42.87297439575195, 368.9625549316406, 8.533941055079121e-09
1493, 1119.128876388073, 1, 31.014302718002, 389, 538236, 563236, 42.85162353515625, 368.78509521484375, 4.848331550571943e-09
1494, -3256.983502626419, 4, 79.71910183101136, 992, 539228, 564228, 42.5050163269043, 369.0820007324219, 1.4788237158133979e-09
1495, 2317.236325442791, 1, 8.77475936099654, 114, 539342, 564342, 42.50593566894531, 368.9129943847656, 1.2859680665362822e-08
1496, -4696.297138333321, 3, 57.453028051997535, 732, 540074, 565074, 42.70873260498047, 369.20196533203125, 2.6721451329728943e-09
1497, 2285.6700488328934, 1, 12.354636175994528, 149, 540223, 565223, 43.07441711425781, 368.6548156738281, 1.5932882217152808e-08
1498, 1745.4805719554424, 1, 23.16754365900124, 295, 540518, 565518, 42.52640151977539, 369.01812744140625, 6.393223637872833e-09
1499, 1171.5445197820663, 1, 33.79585586900066, 427, 540945, 565945, 42.399600982666016, 369.9159851074219, 4.416864105790365e-09
1500, 1261.219972729683, 1, 28.60308850099682, 360, 541305, 566305, 41.76875305175781, 369.1192321777344, 5.430532231306036e-09
1501, -2871.720007121563, 4, 79.7180789559934, 1008, 542313, 567313, 42.42000198364258, 370.0081787109375, 1.3859111248397283e-09
1502, 2394.67971393466, 1, 8.12707106200105, 97, 542410, 567410, 42.38810729980469, 368.49169921875, 1.9443309001778203e-08
1503, 2288.470372080803, 1, 8.724609361001058, 107, 542517, 567517, 42.014793395996094, 369.3497314453125, 1.7626177319369027e-08
1504, 0.40845632553100586, 1, 72.70771784200042, 908, 543425, 568425, 42.44540023803711, 369.3545227050781, 2.1530744529407194e-09
1505, 190.70263874530792, 1, 55.884682764997706, 713, 544138, 569138, 42.216209411621094, 370.03216552734375, 2.645162655220878e-09
1506, -2840.638823747635, 3, 11.130249668000033, 140, 544278, 569278, 42.58206558227539, 368.8778991699219, 1.6964310946475183e-08
1507, 2399.685246616602, 1, 5.317271973006427, 65, 544343, 569343, 44.3035888671875, 370.4766845703125, 3.653851588471578e-08
1508, 2040.756790816784, 1, 12.93922305900196, 164, 544507, 569507, 42.06905746459961, 369.705322265625, 1.1500005933978572e-08
1509, 2327.9075313806534, 1, 9.325670193007682, 116, 544623, 569623, 42.69655990600586, 372.8581237792969, 1.2043089774469363e-08
1510, 1936.8843328654766, 1, 22.763054639988695, 287, 544910, 569910, 42.578800201416016, 369.833984375, 4.867590292120021e-09
1511, 1381.1237406730652, 1, 35.83226201400976, 439, 545349, 570349, 41.927467346191406, 370.48541259765625, 4.296096631565507e-09
1512, -42.25723850727081, 1, 70.11791876300413, 879, 546228, 571228, 42.434906005859375, 369.8561706542969, 1.6689341593707516e-09
1513, 606.5157146155834, 1, 53.2514637120039, 654, 546882, 571882, 42.44988250732422, 370.5284423828125, 2.8837935369609873e-09
1514, 1907.7345389723778, 1, 27.20134510299249, 341, 547223, 572223, 42.1795768737793, 372.39508056640625, 5.530794642734562e-09
1515, -3377.708033531904, 4, 79.9226253000088, 977, 548200, 573200, 42.582130432128906, 371.155517578125, 2.501544231852038e-09
1516, 1816.9090674370527, 1, 22.385226552010863, 280, 548480, 573480, 42.01741409301758, 370.36871337890625, 6.7357177613303065e-09
1517, 394.75512477755547, 1, 59.88409903200227, 744, 549224, 574224, 42.48831558227539, 371.6221008300781, 1.8776860401054383e-09
1518, 1694.2875649333, 1, 27.1969124229945, 346, 549570, 574570, 42.87371063232422, 371.2992858886719, 5.650306806894224e-09
1519, 1997.9390553832054, 1, 23.767991380009335, 290, 549860, 574860, 42.51900100708008, 370.0982360839844, 5.055184813280557e-09
1520, 2001.2049310207367, 1, 17.63446587600629, 217, 550077, 575077, 41.91823959350586, 371.236328125, 8.686688677128834e-09
1521, -3951.839300572872, 3, 39.57529287399666, 490, 550567, 575567, 42.031227111816406, 371.46087646484375, 2.9918440731660446e-09
1522, -3705.802072405815, 3, 33.79456592698989, 418, 550985, 575985, 42.47994613647461, 371.7323913574219, 7.686579241261385e-09
1523, 2331.169398099184, 1, 9.549591428993153, 119, 551104, 576104, 42.79547119140625, 371.8738708496094, 8.218530408975457e-09
1524, -2946.5473539233208, 4, 80.34810402699804, 990, 552094, 577094, 42.32903289794922, 371.65447998046875, 9.878839582505851e-10
1525, -3146.3402498960495, 3, 19.37469226300891, 248, 552342, 577342, 42.4372673034668, 372.73101806640625, 7.887138053774834e-09
1526, 636.0463650226593, 1, 39.01027335500112, 499, 552841, 577841, 42.22333908081055, 371.75128173828125, 1.8196601331054805e-09
1527, -2374.0826740264893, 3, 3.937133753002854, 49, 552890, 577890, 42.443153381347656, 370.33160400390625, 3.99182792943047e-08
1528, -3232.2589299678802, 3, 18.553377227988676, 229, 553119, 578119, 41.822105407714844, 371.6578063964844, 8.231427471710605e-09
1529, -1230.0631264150143, 1, 82.14326274199993, 1032, 554151, 579151, 42.397789001464844, 372.3142395019531, 1.4205320193179587e-09
1530, -2937.165049314499, 3, 18.17647692101309, 223, 554374, 579374, 42.45325469970703, 371.8600158691406, 1.0331794556915226e-08
1531, 14.82946041226387, 1, 44.65500275499653, 558, 554932, 579932, 42.28575134277344, 372.1441345214844, 3.503569181487765e-09
1532, 849.200664460659, 1, 52.048845265991986, 641, 555573, 580573, 42.46923065185547, 371.9003601074219, 3.7051310149630222e-09
1533, -4159.350559651852, 3, 49.654249737999635, 586, 556159, 581159, 42.240142822265625, 373.31488037109375, 3.2184316948335934e-09
1534, -1085.356694817543, 1, 75.30244833200413, 933, 557092, 582092, 42.374168395996094, 372.0064697265625, 2.0214372702813353e-09
1535, 978.0123862922192, 1, 49.870008287005476, 618, 557710, 582710, 42.28335952758789, 374.0616760253906, 2.26053877953669e-09
1536, 1603.9500557929277, 1, 36.0038475140027, 442, 558152, 583152, 41.85538864135742, 372.8834533691406, 4.264698848465449e-09
1537, 542.1675748229027, 1, 44.42547683799057, 555, 558707, 583707, 42.89387130737305, 373.06591796875, 3.3981737319950587e-09
1538, 727.2629818320274, 1, 54.84621259300911, 654, 559361, 584361, 42.40108108520508, 373.4678039550781, 1.3883728662146888e-09
1539, 985.8018684089184, 1, 34.79461786299362, 413, 559774, 584774, 41.667442321777344, 373.5188903808594, 4.733635843269184e-09
1540, 1613.162832826376, 1, 35.02057515300112, 418, 560192, 585192, 42.30686569213867, 373.9049377441406, 4.6794155153610775e-09
1541, 1909.5811753571033, 1, 28.170351156994002, 330, 560522, 585522, 41.90254592895508, 373.1614990234375, 5.924216979606585e-09
1542, 2032.5885041058064, 1, 21.593566141993506, 262, 560784, 585784, 42.16814041137695, 373.3678894042969, 5.328278181690523e-09
1543, 676.9162100553513, 1, 37.20337472500978, 451, 561235, 586235, 42.666500091552734, 374.14263916015625, 4.181820339628572e-09
1544, -2633.1513953208923, 3, 9.979907229993842, 121, 561356, 586356, 41.91362380981445, 374.063720703125, 1.6165253598520085e-08
1545, 2242.220250546932, 1, 13.918729037002777, 170, 561526, 586526, 42.104278564453125, 374.0995788574219, 8.217637728461448e-09
1546, -4933.555264234543, 3, 41.41671717700956, 511, 562037, 587037, 42.27534484863281, 373.9823913574219, 2.7338520818756285e-09
1547, 2142.2635110616684, 1, 17.831868480992853, 216, 562253, 587253, 42.243595123291016, 373.1087646484375, 1.0671269760846539e-08
1548, 751.9968429505825, 1, 46.97187725600088, 573, 562826, 587826, 42.3187370300293, 374.4587097167969, 3.291450214960708e-09
1549, 1890.4794441461563, 1, 17.225278628000524, 201, 563027, 588027, 42.36915969848633, 373.2535705566406, 1.181593797266928e-08
1550, -3981.7055050730705, 4, 79.66982865099271, 952, 563979, 588979, 42.17790603637695, 374.4139709472656, 2.0546326022438643e-09
1551, -3507.926202058792, 3, 25.77457667401177, 322, 564301, 589301, 41.92809295654297, 375.56536865234375, 5.639770996658513e-09
1552, 2271.2445524930954, 1, 12.335465223004576, 151, 564452, 589452, 41.57180404663086, 374.6166687011719, 1.2489976299716938e-08
1553, -13.64281451702118, 1, 67.69711442600237, 826, 565278, 590278, 42.11442565917969, 374.65582275390625, 2.2832941563831546e-09
1554, -2669.0625250935555, 3, 18.777486840990605, 224, 565502, 590502, 42.276336669921875, 374.5025939941406, 8.732123595629154e-09
1555, -3138.417306572199, 1, 79.1274126960052, 970, 566472, 591472, 41.95047378540039, 375.1068420410156, 2.4474221137688333e-09
1556, 834.0923436284065, 1, 47.432502684008796, 575, 567047, 592047, 42.2537841796875, 375.76776123046875, 3.2800016924738885e-09
1557, -2955.317788541317, 4, 80.11777742400591, 971, 568018, 593018, 41.831268310546875, 376.3483581542969, 2.373835497778427e-09
1558, 243.8286509513855, 1, 28.200478449987713, 331, 568349, 593349, 42.37165451049805, 376.8858337402344, 7.175237258327872e-09
1559, -2564.1968438625336, 3, 7.118857362002018, 84, 568433, 593433, 40.044593811035156, 375.2785339355469, 1.745242376013526e-08
1560, 2350.8521580696106, 1, 9.210256575999665, 112, 568545, 593545, 42.731204986572266, 376.1607971191406, 2.183034147102652e-08
1561, 2126.784070432186, 1, 17.49698046100093, 202, 568747, 593747, 43.197940826416016, 375.8453674316406, 1.417817594022444e-08
1562, 1077.2785127162933, 1, 43.614439133001724, 523, 569270, 594270, 42.33794403076172, 376.39324951171875, 3.4722873057821056e-09
1563, 1769.9727403223515, 1, 24.192643818008946, 295, 569565, 594565, 41.9978141784668, 376.4077453613281, 8.050810103699312e-09
1564, 173.87967911362648, 1, 61.0685610579967, 757, 570322, 595322, 41.7729606628418, 375.68072509765625, 2.5838780520752053e-09
1565, 2109.5562749505043, 1, 14.377263447007863, 181, 570503, 595503, 42.642059326171875, 376.6856994628906, 1.0414347464208446e-08
1566, 973.0587972998619, 1, 33.17887694200908, 419, 570922, 595922, 42.080665588378906, 376.82489013671875, 4.498799262581691e-09
1567, -6411.391044378281, 4, 79.3505121920025, 997, 571919, 596919, 41.95229721069336, 377.705810546875, 1.8906834934172084e-09
1568, 1950.2697103619576, 1, 19.149530857001082, 242, 572161, 597161, 42.145015716552734, 376.77252197265625, 7.789243351329456e-09
1569, 1526.8832460045815, 1, 34.22163059699233, 433, 572594, 597594, 42.331199645996094, 377.6943664550781, 4.5173446589749625e-09
1570, -226.74797673523426, 1, 44.0225249940122, 550, 573144, 598144, 41.98207092285156, 377.2336730957031, 3.554556645791639e-09
1571, -6277.49642765522, 3, 75.30130354699213, 923, 574067, 599067, 42.1298828125, 377.87261962890625, 2.0433379991034515e-09
1572, -6287.848372027278, 1, 119.6727632300026, 1461, 575528, 600528, 41.98478698730469, 378.4278259277344, 1.6255913624854875e-09
1573, 368.25986883044243, 1, 56.859791727009, 665, 576193, 601193, 41.55537796020508, 377.7583923339844, 2.8360916889811817e-09
1574, 2240.6802712082863, 1, 11.93239476600138, 133, 576326, 601326, 42.1601448059082, 378.3006591796875, 1.7857169417342298e-08
1575, 2297.9466780126095, 1, 10.16323519499565, 117, 576443, 601443, 41.99982833862305, 379.2760314941406, 8.359018108274183e-09
1576, -5400.615106225014, 3, 75.11471856699791, 910, 577353, 602353, 42.19216537475586, 379.64300537109375, 1.5351630921301605e-09
1577, 2307.859134823084, 1, 13.13616996401106, 152, 577505, 602505, 42.23917770385742, 379.1700134277344, 1.240790113929267e-08
1578, 610.4573556184769, 1, 50.46129726599611, 619, 578124, 603124, 41.70901870727539, 378.73419189453125, 2.3683418349779673e-09
1579, -12.71823924779892, 1, 46.21705811699212, 539, 578663, 603663, 41.94954299926758, 379.1640930175781, 2.591833791908063e-09
1580, 2363.6810414791107, 1, 9.349803449003957, 113, 578776, 603776, 42.191776275634766, 378.9927673339844, 1.6681388416121492e-08
1581, 2309.139347612858, 1, 8.123227072996087, 101, 578877, 603877, 41.4696044921875, 378.86700439453125, 2.765353759842934e-08
1582, 537.6961203813553, 1, 48.23264255899994, 599, 579476, 604476, 41.97900390625, 379.84381103515625, 3.263758937011975e-09
1583, 2004.9710091352463, 1, 17.578730034001637, 221, 579697, 604697, 42.25518035888672, 379.7045593261719, 8.533941055079121e-09
1584, -827.1384968757629, 1, 77.50626013899455, 961, 580658, 605658, 42.3052978515625, 379.5967712402344, 1.4526475876042547e-09
1585, -2611.198803424835, 3, 6.940820111005451, 78, 580736, 605736, 42.07118606567383, 381.3059387207031, 3.0435890389176514e-08
1586, -3965.518879175186, 3, 24.19326274099876, 304, 581040, 606040, 42.43024826049805, 380.21771240234375, 6.203950569646335e-09
1587, 2358.4963356256485, 1, 8.321490604008432, 102, 581142, 606142, 41.38911819458008, 381.1822204589844, 1.8490205619338098e-08
1588, 2234.0785739421844, 1, 15.170566864995635, 189, 581331, 606331, 41.550514221191406, 380.47314453125, 9.973605518184957e-09
1589, -2495.264454603195, 3, 8.324479193994193, 101, 581432, 606432, 41.980491638183594, 380.05560302734375, 2.835635188044888e-08
1590, 191.5954410135746, 1, 53.474729731009575, 665, 582097, 607097, 41.6706657409668, 380.363037109375, 2.100749494493904e-09
1591, -102.9006954729557, 1, 58.687711359001696, 721, 582818, 607818, 42.07473373413086, 380.96649169921875, 2.7115203261933444e-09
1592, -3176.487207531929, 3, 16.147690611993312, 199, 583017, 608017, 42.24637985229492, 381.1823425292969, 7.0200925318514885e-09
1593, -3812.9195387363434, 3, 25.792961611005012, 323, 583340, 608340, 41.96276092529297, 380.0505065917969, 7.136250217517279e-09
1594, 2097.0279105603695, 1, 18.152679573002388, 221, 583561, 608561, 42.42165756225586, 380.80572509765625, 8.533875209308858e-09
1595, -3122.37598913908, 3, 30.38600424300239, 379, 583940, 608940, 41.60546875, 380.9662780761719, 6.079168174425656e-09
1596, -3492.011391490698, 4, 80.52398792299209, 998, 584938, 609938, 41.89292907714844, 381.1231384277344, 2.379763058623773e-09
1597, 2452.995968937874, 1, 4.738073439992149, 60, 584998, 609998, 41.431846618652344, 381.8159484863281, 2.4433393264189362e-08
1598, 2201.099064707756, 1, 15.137262550997548, 185, 585183, 610183, 41.66493225097656, 381.6092834472656, 1.019459985498641e-08
1599, 447.9772115945816, 1, 58.06671528599691, 724, 585907, 610907, 42.02088928222656, 381.3955383300781, 2.70165149920018e-09
1600, -4877.815237998962, 4, 79.34447895700578, 992, 586899, 611899, 42.102298736572266, 382.0204162597656, 1.971769844174325e-09
1601, -3743.979749441147, 3, 23.906162712999503, 295, 587194, 612194, 42.31721878051758, 380.8612365722656, 4.9728580545318326e-09
1602, 2098.963166117668, 1, 14.741698067009565, 181, 587375, 612375, 41.55497360229492, 382.09844970703125, 1.0419894879406e-08
1603, -2636.734758645296, 4, 79.71819987198978, 989, 588364, 613364, 42.14711380004883, 381.99200439453125, 1.9777509458250056e-09
1604, 2202.82156483829, 1, 17.374868699000217, 218, 588582, 613582, 42.725833892822266, 382.61822509765625, 8.651380610882962e-09
1605, 2058.7901139855385, 1, 21.35546736899414, 259, 588841, 613841, 42.022037506103516, 381.2717590332031, 7.281857039276007e-09
1606, 1709.0527780652046, 1, 19.552619143010816, 243, 589084, 614084, 41.801116943359375, 381.79962158203125, 9.773677088504221e-09
1607, 2151.6150752305984, 1, 17.385749266992207, 216, 589300, 614300, 41.63157272338867, 383.28045654296875, 8.731485986909657e-09
1608, -3925.6395248174667, 3, 38.61527897299675, 477, 589777, 614777, 42.19083786010742, 382.32208251953125, 3.953880446902486e-09
1609, -3219.5105105042458, 3, 21.98730096500367, 272, 590049, 615049, 41.635528564453125, 381.906005859375, 7.1911606081651854e-09
1610, -5779.449556112289, 4, 81.54539798399492, 980, 591029, 616029, 41.96116256713867, 382.2152404785156, 1.4255085855494348e-09
1611, -727.0876394212246, 1, 73.73685398699308, 861, 591890, 616890, 41.94698715209961, 382.10052490234375, 2.2717719923588042e-09
1612, 2070.4713131785393, 1, 20.79584119899664, 224, 592114, 617114, 41.86163330078125, 382.18939208984375, 8.419647201662883e-09
1613, -2833.312361717224, 3, 8.52475873399817, 101, 592215, 617215, 42.01468276977539, 382.49835205078125, 1.867327696210382e-08
1614, 1744.1943085193634, 1, 21.41535231299349, 257, 592472, 617472, 41.82549285888672, 383.28228759765625, 5.708144459482065e-09
1615, 2330.7725818753242, 1, 8.90941281200503, 103, 592575, 617575, 41.421627044677734, 385.37786865234375, 1.4242792990311835e-08
1616, 2089.3026597499847, 1, 16.352387910999823, 193, 592768, 617768, 42.93263244628906, 384.851318359375, 9.772025767733087e-09
1617, -198.69283026456833, 1, 65.9184921910055, 723, 593491, 618491, 41.73038864135742, 383.4750671386719, 3.3817403108644123e-09
1618, -53.879408568143845, 1, 59.86527174799994, 465, 593956, 618956, 41.9354362487793, 383.06793212890625, 3.1548552215099336e-09
1619, 1138.216371357441, 1, 32.80688987500616, 360, 594316, 619316, 42.21147918701172, 383.6850280761719, 5.433361770378219e-09
1620, -3240.59595233202, 3, 26.998021757986862, 325, 594641, 619641, 42.097137451171875, 384.21026611328125, 4.29845665796445e-09
1621, 2430.857828438282, 1, 5.319258653005818, 57, 594698, 619698, 42.60224533081055, 385.45880126953125, 3.308773637144712e-08
1622, 2191.8013072013855, 1, 15.97059077800077, 185, 594883, 619883, 41.9768180847168, 382.6050109863281, 1.0573028309925182e-08
1623, 603.6753359138966, 1, 57.88500941298844, 659, 595542, 620542, 41.9319953918457, 383.56182861328125, 2.8619134646016477e-09
1624, -3558.7891393899918, 3, 41.28747108799871, 428, 595970, 620970, 42.035675048828125, 383.6031799316406, 5.3855006269692816e-09
1625, -4469.983922839165, 3, 47.28660744399531, 495, 596465, 621465, 41.91638946533203, 383.84295654296875, 3.808074527316623e-09
1626, -3062.643007159233, 3, 22.195580280997092, 247, 596712, 621712, 42.205657958984375, 384.76776123046875, 3.1101213379759294e-08
1627, 2354.940044939518, 1, 8.928219665991492, 92, 596804, 621804, 42.287418365478516, 386.7292785644531, 3.11303428252754e-08
1628, -4349.385276734829, 3, 49.2812943070021, 528, 597332, 622332, 41.763633728027344, 384.37591552734375, 3.571971540099405e-09
1629, 2039.3082355856895, 1, 22.622536090988433, 226, 597558, 622558, 42.32415771484375, 384.76763916015625, 1.0504422346706938e-08
1630, 2219.1132916510105, 1, 17.561690300994087, 176, 597734, 622734, 42.46520233154297, 384.8578186035156, 1.0312512379393658e-08
1631, 2012.5216188430786, 1, 17.969878210002207, 206, 597940, 622940, 42.50968933105469, 384.598388671875, 9.49025050131152e-09
1632, 1389.8881004452705, 1, 30.873897498007864, 275, 598215, 623215, 41.124717712402344, 384.4646911621094, 6.854587065225298e-09
1633, 1409.193661570549, 1, 25.17355920500995, 284, 598499, 623499, 42.26152801513672, 384.7174987792969, 6.640848497086218e-09
1634, 1935.756972849369, 1, 21.593771956002456, 237, 598736, 623736, 41.21427536010742, 385.1336364746094, 7.953634780324712e-09
1635, 1166.7201892733574, 1, 39.805581104999874, 463, 599199, 624199, 41.7505989074707, 385.7938232421875, 4.073436227154397e-09
1636, 753.4479032158852, 1, 40.037754208999104, 488, 599687, 624687, 42.023712158203125, 384.1792297363281, 4.8647529720405085e-09
1637, 2107.8449478149414, 1, 15.343545545008965, 179, 599866, 624866, 40.5836296081543, 384.0965576171875, 1.0530708888389544e-08
1638, 1905.4645913243294, 1, 24.568987439997727, 295, 600161, 625161, 41.516788482666016, 385.220458984375, 6.630543177410707e-09
1639, 2230.457367181778, 1, 9.934718018004787, 107, 600268, 625268, 42.10116195678711, 384.8885498046875, 1.761692937324259e-08
1640, 125.3692741394043, 1, 74.1468977379991, 829, 601097, 626097, 42.19477462768555, 385.0389404296875, 2.358252838685372e-09
1641, 2116.405064314604, 1, 24.82667039700027, 244, 601341, 626341, 42.00648498535156, 385.4699401855469, 7.725397094351346e-09
1642, -2375.1464812755585, 3, 9.524667022997164, 115, 601456, 626456, 43.08906173706055, 385.6678466796875, 1.6999926984958028e-08
1643, 1899.660570204258, 1, 21.95853466700646, 266, 601722, 626722, 41.83279800415039, 384.995361328125, 7.0902292224529545e-09
1644, -4459.945833325386, 3, 51.66180114199233, 646, 602368, 627368, 41.520843505859375, 385.7439880371094, 2.9179518436868864e-09
1645, -759.8074233531952, 1, 68.09121492700069, 846, 603214, 628214, 42.0688362121582, 385.5216369628906, 2.22931557112587e-09
1646, -3277.042546004057, 4, 80.14606631798961, 1006, 604220, 629220, 41.61931228637695, 385.795654296875, 2.845911985859423e-09
1647, -3391.034462571144, 3, 24.96966496699315, 308, 604528, 629528, 42.23467254638672, 386.410400390625, 6.123379783027552e-09
1648, 1021.0872942209244, 1, 43.01970680100203, 538, 605066, 630066, 41.630191802978516, 385.4275817871094, 3.633840437147586e-09
1649, 1492.4577668905258, 1, 36.83219047701277, 457, 605523, 630523, 41.56897735595703, 385.979248046875, 4.1269167903117855e-09
1650, 1474.6372259259224, 1, 31.589401648001513, 387, 605910, 630910, 41.666507720947266, 386.02679443359375, 4.873349925729348e-09
1651, 827.7103208303452, 1, 26.420230260002427, 329, 606239, 631239, 41.6828727722168, 386.1698303222656, 5.942267948891798e-09
1652, 619.9956695735455, 1, 38.60082388400042, 482, 606721, 631721, 41.118873596191406, 387.1845397949219, 4.0580823348981954e-09
1653, -4403.341198682785, 3, 12.358291166994604, 155, 606876, 631876, 42.02458953857422, 386.0362548828125, 1.2167748214016037e-08
1654, -4607.124738454819, 3, 48.038170226005604, 592, 607468, 632468, 41.72003173828125, 386.5997619628906, 3.185812454683253e-09
1655, -4059.770049571991, 4, 80.34538492800493, 1008, 608476, 633476, 41.82037353515625, 386.3938293457031, 1.939475796895013e-09
1656, 2256.2415058612823, 1, 13.335959671996534, 164, 608640, 633640, 41.60509490966797, 386.4679260253906, 8.51224929026169e-09
1657, -2642.2371868491173, 1, 73.54460114199901, 916, 609556, 634556, 41.89452362060547, 386.5964660644531, 2.1353664688001423e-09
