episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2303, 2061.2907816767693, 1, 10, 162, 1043114, 1000000, 13.519207000732422, 270.75286865234375
2304, -4236.897442340851, 1, 76, 1388, 1044502, 1000000, 13.803813934326172, 271.2904357910156
2305, 2033.6717521846294, 1, 16, 291, 1044793, 1000000, 13.686464309692383, 271.4851989746094
2306, 2191.1782997101545, 1, 11, 189, 1044982, 1000000, 13.567076683044434, 270.9650573730469
2307, -3810.186667352915, 3, -257, 593, 1045575, 1000000, 13.608841896057129, 270.6387939453125
2308, 2256.7940952181816, 1, 11, 209, 1045784, 1000000, 13.273056983947754, 270.2937927246094
2309, -756.1799776554108, 1, 42, 751, 1046535, 1000000, 13.59980583190918, 270.1419372558594
2310, 1691.2045163363218, 1, 29, 514, 1047049, 1000000, 13.56143856048584, 269.96234130859375
2311, 333.2375817298889, 1, 27, 494, 1047543, 1000000, 13.871369361877441, 270.2340087890625
2312, -4207.603038787842, 3, 15, 255, 1047798, 1000000, 13.593827247619629, 270.41107177734375
2313, 2294.3799271583557, 1, -116, 137, 1047935, 1000000, 13.514517784118652, 269.045166015625
2314, 2258.0835458636284, 1, 8, 148, 1048083, 1000000, 14.095196723937988, 270.1141052246094
2315, 2300.8885412812233, 1, 9, 159, 1048242, 1000000, 13.83087158203125, 270.63275146484375
2316, -2473.8960633277893, 3, -25, 21, 1048263, 1000000, 13.169343948364258, 268.5561218261719
2317, 2326.047195971012, 1, 5, 92, 1048355, 1000000, 13.279989242553711, 269.0094909667969
2318, -2271.0710093975067, 3, -5, 25, 1048380, 1000000, 13.338889122009277, 272.7268371582031
2319, 834.0896733105183, 1, 27, 499, 1048879, 1000000, 13.715775489807129, 270.4952392578125
2320, 1459.4648126661777, 1, 19, 336, 1049215, 1000000, 13.971980094909668, 269.8149108886719
2321, 2082.197349667549, 1, 19, 346, 1049561, 1000000, 13.790167808532715, 269.863525390625
2322, -756.6898712515831, 1, 48, 870, 1050431, 1000000, 13.8088960647583, 269.82891845703125
2323, 1122.9118998646736, 1, 30, 532, 1050963, 1000000, 13.826330184936523, 269.27215576171875
2324, 1716.7403354942799, 1, 28, 496, 1051459, 1000000, 13.95591926574707, 270.14813232421875
2325, -4227.353999018669, 2, -171, 486, 1051945, 1000000, 13.65735912322998, 269.2767639160156
2326, 1340.4774116128683, 1, 30, 544, 1052489, 1000000, 14.014630317687988, 270.14239501953125
2327, 1827.096337735653, 1, 22, 385, 1052874, 1000000, 13.976201057434082, 268.76446533203125
2328, 2166.332551062107, 1, 10, 184, 1053058, 1000000, 13.765542984008789, 268.8959045410156
2329, 1571.3924790620804, 1, 24, 432, 1053490, 1000000, 13.997053146362305, 270.1251525878906
2330, 1227.6075715869665, 1, 29, 526, 1054016, 1000000, 13.971939086914062, 268.7129211425781
2331, 1418.6293734014034, 1, 28, 492, 1054508, 1000000, 13.669303894042969, 269.3935852050781
2332, -3431.745314657688, 3, -143, 489, 1054997, 1000000, 13.833205223083496, 269.0432434082031
2333, 2358.898815125227, 1, 5, 82, 1055079, 1000000, 13.882946014404297, 268.78240966796875
2334, 135.28773456811905, 1, 33, 600, 1055679, 1000000, 13.856558799743652, 269.4443359375
2335, 1893.236725538969, 1, 13, 234, 1055913, 1000000, 13.634443283081055, 268.939453125
2336, -482.53347435593605, 1, 47, 840, 1056753, 1000000, 13.960247039794922, 269.27587890625
2337, 1671.091118723154, 1, 9, 162, 1056915, 1000000, 13.840276718139648, 269.03326416015625
2338, 129.8039272427559, 1, 36, 641, 1057556, 1000000, 13.73204517364502, 268.635986328125
2339, -2452.386228322983, 3, -143, 34, 1057590, 1000000, 13.336586952209473, 269.392333984375
2340, 1200.1684212684631, 1, 30, 541, 1058131, 1000000, 13.789039611816406, 269.5633850097656
2341, -4295.005178958178, 3, -30, 748, 1058879, 1000000, 13.630485534667969, 268.4258728027344
2342, 2020.8856285214424, 1, 11, 190, 1059069, 1000000, 13.802700996398926, 268.50994873046875
2343, 1783.056489676237, 1, 25, 466, 1059535, 1000000, 13.797995567321777, 268.4573669433594
2344, 1566.6595264673233, 1, 26, 472, 1060007, 1000000, 14.041740417480469, 268.0095520019531
2345, 1881.7592284232378, 1, 25, 450, 1060457, 1000000, 13.769969940185547, 267.8535461425781
2346, 2148.9295169711113, 1, 13, 217, 1060674, 1000000, 13.936331748962402, 267.7354431152344
2347, 2175.310714662075, 1, 7, 124, 1060798, 1000000, 13.664787292480469, 266.970458984375
2348, 2120.6051823198795, 1, 14, 248, 1061046, 1000000, 14.0503568649292, 268.4508361816406
2349, 1906.401860177517, 1, 21, 362, 1061408, 1000000, 13.697952270507812, 267.8657531738281
2350, 1336.4906591773033, 1, 31, 563, 1061971, 1000000, 13.950506210327148, 268.0048828125
2351, 1975.0366389155388, 1, 13, 241, 1062212, 1000000, 13.725151062011719, 267.66595458984375
2352, 2241.4677298069, 1, 13, 211, 1062423, 1000000, 13.730414390563965, 267.4678039550781
2353, 345.6547092497349, 1, 26, 469, 1062892, 1000000, 13.824202537536621, 267.6573791503906
2354, 2162.6699600815773, 1, 9, 153, 1063045, 1000000, 13.783445358276367, 269.1544494628906
2355, -2481.88037443161, 3, -234, 33, 1063078, 1000000, 13.932015419006348, 269.8242492675781
2356, 1657.2560249865055, 1, 17, 317, 1063395, 1000000, 13.663776397705078, 267.94879150390625
2357, 1590.0585044324398, 1, 21, 372, 1063767, 1000000, 13.81663990020752, 267.68603515625
2358, 2034.1565066874027, 1, 18, 321, 1064088, 1000000, 13.853689193725586, 267.46624755859375
2359, 1500.8987272679806, 1, 29, 520, 1064608, 1000000, 14.036819458007812, 267.4815673828125
2360, 84.04639339447021, 1, 38, 692, 1065300, 1000000, 14.230868339538574, 267.8817443847656
2361, 1578.0981237888336, 1, 28, 503, 1065803, 1000000, 14.161955833435059, 267.7066955566406
2362, -3683.017697632313, 3, -151, 480, 1066283, 1000000, 13.71422004699707, 267.1372985839844
2363, 1291.4372889995575, 1, 29, 537, 1066820, 1000000, 13.93698501586914, 266.6620788574219
2364, 1185.2941870093346, 1, 28, 499, 1067319, 1000000, 13.734380722045898, 267.24859619140625
2365, 1511.3498921096325, 1, 23, 405, 1067724, 1000000, 13.6483154296875, 266.91510009765625
2366, 1611.0568488836288, 1, 26, 470, 1068194, 1000000, 13.762635231018066, 266.4454040527344
2367, 696.6228479743004, 1, 33, 601, 1068795, 1000000, 13.84648609161377, 267.20233154296875
2368, 1022.5856554955244, 1, 22, 385, 1069180, 1000000, 13.895607948303223, 266.7262878417969
2369, -3746.163727283478, 3, -161, 450, 1069630, 1000000, 13.952871322631836, 266.7245178222656
2370, 1215.60970890522, 1, 29, 527, 1070157, 1000000, 13.973100662231445, 266.0954895019531
2371, 2110.070905253291, 1, 10, 187, 1070344, 1000000, 13.747658729553223, 266.0221252441406
2372, 2099.632235109806, 1, 17, 296, 1070640, 1000000, 13.883047103881836, 266.7529296875
2373, 1758.8462192118168, 1, 14, 255, 1070895, 1000000, 13.717192649841309, 265.314453125
2374, 454.40479931235313, 1, 32, 574, 1071469, 1000000, 13.743950843811035, 266.1702575683594
2375, 1881.1589360237122, 1, 19, 326, 1071795, 1000000, 13.70115852355957, 266.5561218261719
2376, 1904.5257610976696, 1, 17, 311, 1072106, 1000000, 13.962057113647461, 265.886962890625
2377, 1924.5003698468208, 1, 21, 368, 1072474, 1000000, 13.89390754699707, 266.1975402832031
2378, 1690.5755435824394, 1, 15, 280, 1072754, 1000000, 13.867252349853516, 266.2742919921875
2379, 2270.4541722238064, 1, 13, 223, 1072977, 1000000, 13.761569023132324, 266.1678161621094
2380, 2176.5001200437546, 1, 11, 181, 1073158, 1000000, 14.163713455200195, 267.4350280761719
2381, 1689.111123263836, 1, 17, 307, 1073465, 1000000, 13.93090534210205, 265.861083984375
2382, 1963.6498878896236, 1, 20, 358, 1073823, 1000000, 13.853198051452637, 265.8566589355469
2383, 342.0848499536514, 1, 33, 590, 1074413, 1000000, 13.551373481750488, 265.753662109375
2384, 2035.3414938747883, 1, 10, 178, 1074591, 1000000, 13.655426025390625, 265.63885498046875
2385, 1420.9218000769615, 1, 19, 341, 1074932, 1000000, 13.907417297363281, 265.232666015625
2386, 1750.8067640811205, 1, 21, 362, 1075294, 1000000, 13.830976486206055, 266.1535339355469
2387, 1944.0565413832664, 1, 17, 304, 1075598, 1000000, 13.629365921020508, 265.1415100097656
2388, 1877.9677726328373, 1, 19, 354, 1075952, 1000000, 13.75987434387207, 266.1918640136719
2389, 2249.3403316140175, 1, 11, 188, 1076140, 1000000, 13.570697784423828, 264.5068664550781
2390, 1950.908158481121, 1, 12, 211, 1076351, 1000000, 13.628436088562012, 265.5190734863281
2391, 2141.4605292379856, 1, 15, 246, 1076597, 1000000, 14.077110290527344, 265.26922607421875
2392, 2280.2286537587643, 1, 8, 138, 1076735, 1000000, 14.065841674804688, 265.5986328125
2393, -2414.70228767395, 3, -400, 31, 1076766, 1000000, 14.341739654541016, 263.9356384277344
2394, 2215.655076920986, 1, 10, 184, 1076950, 1000000, 13.990084648132324, 265.3344421386719
2395, 1288.477689832449, 1, 23, 402, 1077352, 1000000, 13.652050971984863, 265.1495361328125
2396, -2673.945458173752, 3, -33, 77, 1077429, 1000000, 14.398006439208984, 264.2943115234375
2397, 2322.1796480715275, 1, 9, 166, 1077595, 1000000, 13.67776107788086, 264.87060546875
2398, -3424.5059644579887, 3, -9, 347, 1077942, 1000000, 13.804353713989258, 264.95367431640625
2399, 2240.7932987213135, 1, 11, 194, 1078136, 1000000, 14.011802673339844, 265.2633361816406
2400, -3830.2124025821686, 3, 18, 318, 1078454, 1000000, 14.12197208404541, 265.2874755859375
2401, 2435.4226121008396, 1, -25, 77, 1078531, 1000000, 14.84868335723877, 265.19183349609375
2402, 2286.745727419853, 1, 8, 145, 1078676, 1000000, 14.077022552490234, 264.8827819824219
2403, 2074.8376653194427, 1, 12, 201, 1078877, 1000000, 13.802233695983887, 264.91552734375
2404, 1720.6657065451145, 1, 16, 287, 1079164, 1000000, 13.872113227844238, 264.3838806152344
2405, 1344.1633386611938, 1, 20, 364, 1079528, 1000000, 13.718074798583984, 264.05963134765625
2406, 1677.9962369948626, 1, 22, 382, 1079910, 1000000, 13.52344036102295, 264.4627990722656
2407, -825.6055088043213, 1, 44, 796, 1080706, 1000000, 13.812286376953125, 264.3581848144531
2408, 1010.2148722112179, 1, 28, 509, 1081215, 1000000, 13.607489585876465, 264.2498779296875
2409, 2061.406011968851, 1, 12, 215, 1081430, 1000000, 13.76760196685791, 264.65850830078125
2410, 1881.2046198248863, 1, 23, 411, 1081841, 1000000, 14.177227020263672, 264.165771484375
2411, 1924.013338536024, 1, 21, 373, 1082214, 1000000, 14.097367286682129, 264.4959716796875
2412, 338.6064450144768, 1, 34, 625, 1082839, 1000000, 13.751493453979492, 264.1084899902344
2413, -1900.5762651860714, 1, 40, 713, 1083552, 1000000, 14.002134323120117, 264.289794921875
2414, 2193.0906651318073, 1, 12, 220, 1083772, 1000000, 14.173295021057129, 264.52410888671875
2415, 2008.1300613433123, 1, 23, 408, 1084180, 1000000, 14.004070281982422, 264.29571533203125
2416, 1062.3965782523155, 1, 27, 489, 1084669, 1000000, 14.06456184387207, 263.81280517578125
2417, -3145.7609344124794, 3, -346, 282, 1084951, 1000000, 13.96793270111084, 264.6353759765625
2418, 2324.0550650954247, 1, 5, 89, 1085040, 1000000, 13.774608612060547, 263.7244873046875
2419, 735.3500647544861, 1, 19, 350, 1085390, 1000000, 13.808389663696289, 263.2763977050781
2420, 2297.2133805453777, 1, 12, 204, 1085594, 1000000, 14.118115425109863, 263.6861267089844
2421, -2876.427590370178, 3, -36, 272, 1085866, 1000000, 13.822535514831543, 263.99066162109375
2422, 2393.814801096916, 1, 5, 80, 1085946, 1000000, 13.900181770324707, 262.7178955078125
2423, 1751.6610363423824, 1, 13, 235, 1086181, 1000000, 13.807340621948242, 263.2269592285156
2424, -3926.843214124441, 3, 25, 454, 1086635, 1000000, 13.853118896484375, 263.232666015625
2425, 2200.9168183505535, 1, -31, 228, 1086863, 1000000, 14.007121086120605, 263.6158447265625
2426, -3424.616990685463, 3, -12, 283, 1087146, 1000000, 13.988879203796387, 263.24298095703125
2427, 1414.6894544661045, 1, 17, 308, 1087454, 1000000, 13.779035568237305, 263.3495178222656
2428, -3320.9020923376083, 3, 8, 137, 1087591, 1000000, 13.70897102355957, 261.5881042480469
2429, -4504.505913615227, 3, -25, 417, 1088008, 1000000, 13.837013244628906, 263.4696960449219
2430, 2379.209177851677, 1, 4, 77, 1088085, 1000000, 14.195058822631836, 262.40423583984375
2431, 1492.321398369968, 1, 24, 415, 1088500, 1000000, 13.881462097167969, 263.58734130859375
2432, -2843.9170405864716, 3, -28, 165, 1088665, 1000000, 14.198687553405762, 263.5776672363281
2433, -3258.500548839569, 3, 0, 206, 1088871, 1000000, 13.909339904785156, 262.98028564453125
2434, 2237.5354314148426, 1, 10, 193, 1089064, 1000000, 13.831950187683105, 263.1988830566406
2435, -251.690344363451, 1, 40, 724, 1089788, 1000000, 13.880293846130371, 263.13580322265625
2436, 590.9022611379623, 1, 45, 817, 1090605, 1000000, 13.97148323059082, 263.0471496582031
2437, -3147.157027721405, 3, -95, 208, 1090813, 1000000, 13.882762908935547, 262.6482238769531
2438, -4168.7195808291435, 3, 0, 441, 1091254, 1000000, 13.9420747756958, 262.95196533203125
2439, -2644.342626452446, 3, 0, 127, 1091381, 1000000, 13.905998229980469, 263.1539611816406
2440, 2137.6106603443623, 1, 15, 270, 1091651, 1000000, 13.934457778930664, 263.2419128417969
2441, 1528.0446884930134, 1, 23, 417, 1092068, 1000000, 13.98220157623291, 263.23443603515625
2442, 2065.0975370407104, 1, 17, 286, 1092354, 1000000, 14.36447811126709, 263.4420471191406
2443, 2106.7525302171707, 1, 11, 200, 1092554, 1000000, 14.018470764160156, 262.2687683105469
2444, 2029.0391082167625, 1, 17, 289, 1092843, 1000000, 13.724400520324707, 263.03265380859375
2445, 2167.181434392929, 1, 11, 191, 1093034, 1000000, 14.346904754638672, 263.2823791503906
2446, -3507.414877176285, 3, -94, 246, 1093280, 1000000, 13.754712104797363, 263.1763610839844
2447, -2716.4419244527817, 3, 0, 138, 1093418, 1000000, 13.79254150390625, 263.4452819824219
2448, 2215.0782722234726, 1, 11, 201, 1093619, 1000000, 14.209673881530762, 263.39300537109375
2449, 2304.158694535494, 1, 8, 126, 1093745, 1000000, 13.56539535522461, 262.4263610839844
2450, 1450.410505414009, 1, 18, 327, 1094072, 1000000, 14.2728853225708, 262.96380615234375
2451, 2029.2137163877487, 1, 15, 262, 1094334, 1000000, 14.110053062438965, 262.5518493652344
2452, 1713.4801200926304, 1, 20, 360, 1094694, 1000000, 13.88747787475586, 263.26513671875
2453, -302.8763544857502, 1, 37, 661, 1095355, 1000000, 14.027426719665527, 262.07440185546875
2454, 2266.8631320148706, 1, 12, 217, 1095572, 1000000, 14.447184562683105, 263.11798095703125
2455, 1642.089206725359, 1, 17, 310, 1095882, 1000000, 14.16498851776123, 261.72808837890625
2456, -301.6613930761814, 1, 38, 674, 1096556, 1000000, 14.040184020996094, 262.64434814453125
2457, 1982.3550423383713, 1, 17, 311, 1096867, 1000000, 14.027510643005371, 263.1549987792969
2458, 1665.4538325220346, 1, 20, 352, 1097219, 1000000, 13.817765235900879, 263.24127197265625
2459, 2173.540809124708, 1, 13, 229, 1097448, 1000000, 14.021354675292969, 261.7969970703125
2460, -504.3715835213661, 1, 40, 721, 1098169, 1000000, 13.966772079467773, 262.0532531738281
2461, -3087.2126292586327, 3, -266, 336, 1098505, 1000000, 14.04620361328125, 261.862060546875
2462, 2270.12069606781, 1, 10, 175, 1098680, 1000000, 13.806218147277832, 260.8392639160156
2463, -3481.239227592945, 3, -10, 331, 1099011, 1000000, 13.941330909729004, 262.3510437011719
2464, 2330.2158969044685, 1, 5, 95, 1099106, 1000000, 14.336711883544922, 262.9951171875
2465, 2055.995885461569, 1, 16, 273, 1099379, 1000000, 13.96403980255127, 260.98138427734375
2466, 973.4284363090992, 1, 18, 325, 1099704, 1000000, 13.779040336608887, 263.4786682128906
2467, 884.5585496425629, 1, 19, 345, 1100049, 1000000, 13.994443893432617, 262.63946533203125
2468, 1611.6259288787842, 1, 18, 322, 1100371, 1000000, 13.963735580444336, 261.8580017089844
2469, 2247.6653795838356, 1, 12, 196, 1100567, 1000000, 14.065027236938477, 262.1761474609375
2470, 1009.3577921241522, 1, 35, 648, 1101215, 1000000, 13.906771659851074, 261.63275146484375
2471, 2026.5814729630947, 1, 19, 325, 1101540, 1000000, 14.177969932556152, 261.8092041015625
2472, -3713.2156785726547, 3, -142, 211, 1101751, 1000000, 13.778362274169922, 261.93048095703125
2473, 1086.4882052838802, 1, 17, 306, 1102057, 1000000, 13.983490943908691, 261.7444763183594
2474, -4388.181100398302, 3, -17, 714, 1102771, 1000000, 13.915789604187012, 261.2809753417969
2475, 2187.2161830067635, 1, 12, 222, 1102993, 1000000, 14.182526588439941, 261.5213928222656
2476, -3258.058350801468, 3, 16, 289, 1103282, 1000000, 13.974095344543457, 261.0156555175781
2477, 2290.853567659855, 1, -19, 171, 1103453, 1000000, 13.825940132141113, 260.37750244140625
2478, 278.146176725626, 1, 36, 651, 1104104, 1000000, 13.903281211853027, 261.1444396972656
2479, 2136.288690596819, 1, 16, 272, 1104376, 1000000, 14.184195518493652, 262.08648681640625
2480, 2130.1813295930624, 1, 14, 253, 1104629, 1000000, 14.387237548828125, 261.5136413574219
2481, -1586.894517660141, 1, 49, 887, 1105516, 1000000, 13.943325996398926, 260.8116455078125
2482, 1858.020213663578, 1, 18, 312, 1105828, 1000000, 14.101900100708008, 261.45684814453125
2483, -3001.9659024477005, 3, -142, 186, 1106014, 1000000, 14.013936996459961, 260.99346923828125
2484, 385.1051367819309, 1, 27, 490, 1106504, 1000000, 13.937661170959473, 260.9029846191406
2485, -2973.035865545273, 3, -27, 144, 1106648, 1000000, 13.8474702835083, 260.98406982421875
2486, 1118.4280803501606, 1, 26, 469, 1107117, 1000000, 14.229796409606934, 260.7087097167969
2487, 1366.3047178983688, 1, 16, 291, 1107408, 1000000, 14.10466480255127, 260.76751708984375
2488, 735.6437343657017, 1, 21, 368, 1107776, 1000000, 14.115555763244629, 260.9007873535156
2489, -3464.491273343563, 3, -63, 340, 1108116, 1000000, 14.35567855834961, 261.0625
2490, 1649.4364073872566, 1, 17, 309, 1108425, 1000000, 14.240301132202148, 261.30401611328125
2491, -2584.111568927765, 3, -17, 99, 1108524, 1000000, 14.002209663391113, 261.0062561035156
2492, 1680.3604668974876, 1, 18, 318, 1108842, 1000000, 14.1433687210083, 261.3811340332031
2493, 222.2056706249714, 1, 26, 471, 1109313, 1000000, 14.157600402832031, 261.0373840332031
2494, -257.640585899353, 1, 52, 955, 1110268, 1000000, 14.161449432373047, 261.1024169921875
2495, 1473.2845599353313, 1, 24, 418, 1110686, 1000000, 14.148234367370605, 260.7421569824219
2496, 440.66144546866417, 1, 35, 650, 1111336, 1000000, 14.170160293579102, 261.063720703125
2497, 1799.0796981155872, 1, 19, 337, 1111673, 1000000, 13.899840354919434, 260.74285888671875
2498, -3526.6788818240166, 2, -174, 411, 1112084, 1000000, 14.532520294189453, 260.42083740234375
2499, 2346.457936525345, 1, 5, 93, 1112177, 1000000, 14.379931449890137, 259.2026062011719
2500, -980.5708692669868, 1, 49, 886, 1113063, 1000000, 13.833041191101074, 260.34228515625
2501, 2078.6970321834087, 1, 16, 286, 1113349, 1000000, 14.245097160339355, 260.70501708984375
2502, 2055.63899281621, 1, 18, 328, 1113677, 1000000, 13.97200870513916, 260.4852294921875
2503, 1286.306576102972, 1, 32, 586, 1114263, 1000000, 14.185919761657715, 260.3779602050781
2504, 2146.292159050703, 1, 13, 222, 1114485, 1000000, 14.202140808105469, 259.85003662109375
2505, 2014.7655598968267, 1, 15, 261, 1114746, 1000000, 14.645888328552246, 260.7243347167969
2506, 1363.9077126979828, 1, 26, 467, 1115213, 1000000, 14.469374656677246, 260.54327392578125
2507, 2111.1906628608704, 1, 17, 303, 1115516, 1000000, 14.088955879211426, 259.9750671386719
2508, -3653.8014538884163, 3, 23, 418, 1115934, 1000000, 14.054048538208008, 260.901611328125
2509, 2218.9636968374252, 1, -206, 155, 1116089, 1000000, 13.986791610717773, 260.4277648925781
2510, -3671.4195717573166, 3, -8, 281, 1116370, 1000000, 14.200236320495605, 259.7453918457031
2511, -3088.52208673954, 3, 0, 192, 1116562, 1000000, 14.045914649963379, 259.9092102050781
2512, -4814.44985049963, 3, 35, 650, 1117212, 1000000, 14.045987129211426, 260.4033508300781
2513, -2637.0671321749687, 3, -35, 136, 1117348, 1000000, 14.292801856994629, 260.240966796875
2514, 2313.2164929509163, 1, 6, 96, 1117444, 1000000, 14.74731159210205, 259.3772888183594
2515, -3052.3069375753403, 3, -6, 181, 1117625, 1000000, 14.52938461303711, 260.8815002441406
2516, 2320.81121891737, 1, 10, 173, 1117798, 1000000, 14.629362106323242, 259.88323974609375
2517, 1809.503183722496, 1, 15, 269, 1118067, 1000000, 13.979623794555664, 260.3007507324219
2518, -250.5137082338333, 1, 35, 644, 1118711, 1000000, 14.17961597442627, 260.0386047363281
2519, 2015.4898355007172, 1, 7, 120, 1118831, 1000000, 13.808883666992188, 259.20733642578125
2520, 2064.275350242853, 1, 14, 233, 1119064, 1000000, 14.003206253051758, 259.25518798828125
2521, 2282.7626790702343, 1, 11, 207, 1119271, 1000000, 14.113434791564941, 260.2650146484375
2522, 1691.4110666811466, 1, 21, 363, 1119634, 1000000, 14.209090232849121, 260.4181823730469
2523, -108.71699407696724, 1, 45, 826, 1120460, 1000000, 14.03325080871582, 259.8199462890625
2524, -3879.223462700844, 3, -158, 538, 1120998, 1000000, 14.268412590026855, 259.56536865234375
2525, -210.88258808851242, 1, 38, 695, 1121693, 1000000, 14.254046440124512, 259.245849609375
2526, 1793.7141551673412, 1, 16, 295, 1121988, 1000000, 14.166481971740723, 259.6195068359375
2527, 1905.8896058648825, 1, 23, 403, 1122391, 1000000, 14.19998836517334, 259.05169677734375
2528, 1034.7780903875828, 1, 22, 398, 1122789, 1000000, 14.23985481262207, 258.8714599609375
2529, -4296.958172738552, 3, 23, 407, 1123196, 1000000, 14.342531204223633, 259.1179504394531
2530, 2219.6555020809174, 1, -110, 215, 1123411, 1000000, 14.078441619873047, 258.5484313964844
2531, 1446.1593442559242, 1, 23, 411, 1123822, 1000000, 14.304666519165039, 259.4079895019531
2532, -3048.1053555756807, 1, 39, 720, 1124542, 1000000, 14.207283973693848, 259.3519592285156
2533, -6141.5457264781, 3, -74, 1067, 1125609, 1000000, 14.367546081542969, 259.20245361328125
2534, 1155.38323366642, 1, 24, 438, 1126047, 1000000, 14.393682479858398, 259.3794250488281
2535, 1963.8815478384495, 1, 19, 345, 1126392, 1000000, 14.193734169006348, 259.5880126953125
2536, 1683.7088067233562, 1, 20, 358, 1126750, 1000000, 14.212674140930176, 259.8701477050781
2537, 1922.6279498636723, 1, 20, 358, 1127108, 1000000, 14.35346508026123, 259.7653503417969
2538, 1670.3562869131565, 1, 23, 410, 1127518, 1000000, 14.031821250915527, 259.09771728515625
2539, 2055.935432821512, 1, 17, 285, 1127803, 1000000, 14.175296783447266, 259.55023193359375
2540, 2226.865283727646, 1, 10, 178, 1127981, 1000000, 14.192317962646484, 259.95697021484375
2541, -2779.033061206341, 3, 9, 159, 1128140, 1000000, 14.330772399902344, 259.95281982421875
2542, 78.76261022686958, 1, -110, 583, 1128723, 1000000, 14.130586624145508, 259.4445495605469
2543, -4598.320137143135, 3, -32, 676, 1129399, 1000000, 14.313864707946777, 259.50140380859375
2544, -3143.6379331350327, 2, 11, 200, 1129599, 1000000, 14.29370403289795, 260.14862060546875
2545, 2232.810120820999, 1, -3, 145, 1129744, 1000000, 14.073088645935059, 259.1431884765625
2546, 1562.8238556981087, 1, 15, 268, 1130012, 1000000, 14.013657569885254, 259.8621520996094
2547, 1896.6091051101685, 1, 13, 230, 1130242, 1000000, 14.33543586730957, 259.73052978515625
2548, 1508.4315720498562, 1, 31, 547, 1130789, 1000000, 14.163803100585938, 259.0645446777344
2549, 618.589191108942, 1, 35, 631, 1131420, 1000000, 14.108630180358887, 259.47845458984375
2550, 1353.0235225260258, 1, 27, 491, 1131911, 1000000, 14.063224792480469, 259.028076171875
2551, 1906.699371278286, 1, 22, 384, 1132295, 1000000, 14.334578514099121, 258.91552734375
2552, 1761.001956820488, 1, 28, 511, 1132806, 1000000, 14.157054901123047, 259.0539855957031
2553, 671.2039810717106, 1, 28, 504, 1133310, 1000000, 14.089104652404785, 259.3064270019531
2554, 1238.9663498997688, 1, 25, 451, 1133761, 1000000, 14.42985725402832, 258.96942138671875
2555, 2036.7883178889751, 1, 16, 284, 1134045, 1000000, 14.149115562438965, 259.6123352050781
2556, -3834.6275149807334, 1, 76, 1394, 1135439, 1000000, 14.321727752685547, 259.2745666503906
2557, -3660.0468932390213, 3, -324, 375, 1135814, 1000000, 14.182104110717773, 258.6778259277344
2558, 2049.2405790388584, 1, 16, 286, 1136100, 1000000, 14.406753540039062, 259.34210205078125
2559, 1333.38282109797, 1, 31, 561, 1136661, 1000000, 14.23043155670166, 258.7674560546875
2560, 1167.391011044383, 1, 23, 422, 1137083, 1000000, 14.24348258972168, 258.95831298828125
2561, 1692.6878975480795, 1, 22, 389, 1137472, 1000000, 14.290307998657227, 258.6469421386719
2562, 1255.0775888562202, 1, 18, 332, 1137804, 1000000, 14.260104179382324, 259.4749755859375
2563, 851.9416642189026, 1, 38, 695, 1138499, 1000000, 14.145538330078125, 258.6112365722656
2564, 645.8884806632996, 1, 38, 686, 1139185, 1000000, 14.408417701721191, 258.6530456542969
2565, 2005.1563187241554, 1, 13, 239, 1139424, 1000000, 14.221546173095703, 258.9842529296875
2566, -1471.462107360363, 1, 66, 1205, 1140629, 1000000, 14.471014022827148, 258.9332275390625
2567, 2350.160685122013, 1, 6, 101, 1140730, 1000000, 14.399020195007324, 259.5520324707031
2568, 2112.211505174637, 1, 12, 210, 1140940, 1000000, 14.199376106262207, 258.6578674316406
2569, 1164.3715797364712, 1, 15, 265, 1141205, 1000000, 13.859066009521484, 259.88165283203125
2570, 1803.4436575770378, 1, 24, 437, 1141642, 1000000, 14.21480655670166, 258.5476379394531
2571, 1917.805326640606, 1, 18, 316, 1141958, 1000000, 14.202886581420898, 258.23431396484375
2572, 1766.4493595808744, 1, 24, 425, 1142383, 1000000, 14.461528778076172, 258.2095947265625
2573, 1953.8209029138088, 1, 14, 248, 1142631, 1000000, 14.441703796386719, 257.6467590332031
2574, 1828.689634501934, 1, 20, 367, 1142998, 1000000, 14.228281021118164, 258.3848571777344
2575, 1864.859786361456, 1, 18, 319, 1143317, 1000000, 14.281116485595703, 259.3547058105469
2576, 1798.1706928610802, 1, 12, 217, 1143534, 1000000, 14.233891487121582, 258.7892150878906
2577, 1577.9502217769623, 1, 14, 240, 1143774, 1000000, 14.395477294921875, 257.9783935546875
2578, 1257.984791278839, 1, 25, 449, 1144223, 1000000, 14.282890319824219, 257.8298034667969
2579, 905.567796677351, 1, 12, 208, 1144431, 1000000, 14.342769622802734, 258.4532775878906
2580, -2908.9259756803513, 3, -479, 172, 1144603, 1000000, 14.20656967163086, 258.84716796875
2581, 2175.244655072689, 1, 9, 161, 1144764, 1000000, 14.565300941467285, 257.55908203125
2582, 2171.732884645462, 1, 7, 119, 1144883, 1000000, 14.213713645935059, 258.3290710449219
2583, 1546.3935063183308, 1, 23, 415, 1145298, 1000000, 14.196722030639648, 258.4906921386719
2584, 2224.3942317962646, 1, 12, 201, 1145499, 1000000, 14.559544563293457, 257.65625
